FECHA,CR00,CR01,CR02,CR03,CR04,CR05,CR06,CR07,CR08,CR09,CR10,CR11,CR12,CR13,CR14,CR15,CR16,CR17,CR18,CR19,CR20,CR21,CR22,CR23,ANNO,MES,DIA,DIASEM,FESTIVO,TMIN,TMAX
11/01/2014,0.0358863747658975,0.0326117430685093,0.0308435914784813,0.030114649491049,0.0302380089043067,0.0310566668286538,0.0333070415795986,0.0356583467595725,0.0402749793466437,0.0449439462302485,0.0466821925079716,0.0455383143123087,0.045254213845412,0.0457065316940238,0.0454560747034701,0.0433327975298212,0.0426599280029606,0.0453102863059837,0.0516240453663588,0.0542781418334199,0.0529884752402705,0.0504240947101241,0.0454074785709747,0.0404020769239396,2014,1,11,6,0,12,21.1
12/01/2014,0.0370664344556012,0.0339416030269637,0.031822420183868,0.0308707144343323,0.0308283307774704,0.0313407877195281,0.0329552197399955,0.0353787943005541,0.0385575685651976,0.0433238034323056,0.0452503332896653,0.0446954926907457,0.0443949540329976,0.0456356392611373,0.0447841130641843,0.0423759507424846,0.0421717385776045,0.0447455824670371,0.0514730247289372,0.0555302966085368,0.0551796681744974,0.0518737429392681,0.0458552636648763,0.0399485231222114,2014,1,12,7,0,11.3,21.1
13/01/2014,0.0333544751100883,0.0305130203142272,0.0292771324502111,0.0288349672906511,0.0289690665603537,0.0300019933675226,0.0331551383578276,0.0394143123788123,0.0431980863671783,0.0459634307667216,0.04645996049508,0.0451153434934672,0.0447492887302249,0.0447710345577442,0.0450211115742167,0.0434046717286121,0.0433611800735734,0.0464708334088397,0.0519580305528877,0.055386622691771,0.0548284797854412,0.0516354674446841,0.0451080948842941,0.03904825761557,2014,1,13,1,0,13.6,23.5
14/01/2014,0.033433910668714,0.0306241879543429,0.0294859818101773,0.0289920432947847,0.0290707871160791,0.0297973778307509,0.0325140396654103,0.0392144230046495,0.0426684133477936,0.0458038491411555,0.0463264217733824,0.044619112557134,0.0448517647564131,0.04529917283195,0.045811007670364,0.0443900396224592,0.0429118033408856,0.0458825929624499,0.0520496658756492,0.0553962782806645,0.0548522300608117,0.0517525869134927,0.0450486243096493,0.0392036852108366,2014,1,14,2,0,14.6,21
15/01/2014,0.0344958750641438,0.0310724833226278,0.029784225843378,0.0293679643737597,0.0294182028269895,0.0303440257507958,0.0334731636948229,0.0395161319261782,0.0433091351450277,0.0452110194458699,0.0462947346512554,0.0450638925471255,0.0455483347746985,0.0457098155172228,0.0454801540167438,0.0439119965837852,0.0431189467149434,0.0455447463137535,0.0513436992008498,0.0548890986144952,0.0538089718700547,0.0507551916058722,0.0442780196001737,0.0382601705954333,2014,1,15,3,0,13.6,21.8
16/01/2014,0.0335429316392604,0.0308311185058738,0.0294482018482105,0.0290376484654667,0.0290268444290787,0.0299163767583569,0.0332512226567846,0.0392330574702709,0.0428704163875624,0.0459855802127675,0.0466770385415991,0.0461908569041394,0.0474117130159828,0.0469939569423136,0.0459855802127675,0.0439616240627499,0.0428416056238611,0.0445954608641789,0.0507249508416344,0.0545567824139098,0.0538977361942422,0.0506061064413665,0.0442749411180017,0.0381382484496208,2014,1,16,4,0,15.2,21
17/01/2014,0.0332906808567711,0.0305502894447808,0.0291764688824205,0.0286327404276606,0.0287342364058824,0.0298905655863386,0.0328593229493281,0.0388367110953229,0.0429726722078638,0.0456623156307431,0.0461081729636463,0.0451258368887133,0.0456731901998383,0.0462350429364237,0.0457420624707746,0.0442014985156213,0.0439513834264317,0.046525031445629,0.0523610501933861,0.0549274484998532,0.0535065048047471,0.0503891283307899,0.0450605894741421,0.0395870563628916,2014,1,17,5,0,11.9,19.9
18/01/2014,0.0358142571058717,0.0329486739763009,0.0307616845350711,0.0299872026081601,0.0300867788559058,0.0306510442597981,0.0325577450036696,0.0352463036928036,0.0397198588230087,0.0451117282379799,0.0474794301288222,0.0469889249084452,0.0464283475137286,0.046786084403778,0.0460226665043943,0.0439131252558556,0.0430648831454293,0.0453293207793501,0.0506474300108059,0.0538670620212503,0.0526832110758291,0.0497143636893368,0.0444995187148026,0.0396903547496026,2014,1,18,6,0,15.4,20.9
19/01/2014,0.0364975218675603,0.033421351298679,0.0321870617412272,0.0311361960189385,0.0310444841013569,0.0315297929985594,0.0329551490509727,0.0348161367118985,0.0388285331060916,0.0434217716449679,0.0455808230380337,0.0464788355643531,0.0461502011930192,0.046971787121354,0.0458444948010807,0.0429708547168585,0.0420193435719499,0.0441631096454188,0.0500823496593284,0.0543431324969716,0.0542781698886846,0.0512402126187956,0.0452827593058936,0.0387559278380062,2014,1,19,7,0,16.6,21.4
20/01/2014,0.0328433708441773,0.0302921447161028,0.0291045049668267,0.0284850262087167,0.0287049594956197,0.0297276492797185,0.03316960521975,0.0388622117957553,0.0431619075547084,0.0458047725523258,0.0461236758183351,0.0447967449873538,0.0448224038708258,0.0457424581210366,0.0449726916168762,0.0436494263406767,0.0437300685458744,0.0467798101242623,0.0520508779003702,0.0558923793116088,0.0552362450056816,0.0520618745647154,0.0451669660203072,0.0388182251383747,2014,1,20,1,0,15.1,21.3
21/01/2014,0.0344995841419462,0.031834396081693,0.0304629886332132,0.0302559837353295,0.0294612327880972,0.0289843822197579,0.0333869328158211,0.0399704278717309,0.0418778301450883,0.0450124757416135,0.0455965252749284,0.0448202569078643,0.0451640328989927,0.0449089732926717,0.0437778393863783,0.0415266611218926,0.0415968949265317,0.0452083910913964,0.0518399408557435,0.0565825709269014,0.0558173921079383,0.0523944182607892,0.0456224008871638,0.039397467886517,2014,1,21,2,0,15.1,21.3
22/01/2014,0.0338340566538866,0.0310371368792302,0.0298265837467884,0.0290930246844431,0.0293676576338926,0.0302385331709626,0.0335413557472365,0.0397025291526489,0.0437425243827082,0.0463985140911998,0.0468176906982543,0.0451662794101173,0.0451156891299556,0.0453072094762822,0.0454806618654082,0.0437027748768669,0.0432908254526927,0.0452783007447612,0.0510492062746402,0.0550819743218192,0.0536907416173713,0.05075289177655,0.0441544738068824,0.0383293644054016,2014,1,22,3,0,15.7,22.7
23/01/2014,0.0334391626122856,0.0309577730341218,0.0297983464626654,0.0290976338306948,0.0290759623059947,0.0302570604021513,0.0332477308107679,0.0397455763000206,0.0439823593788941,0.0462434217892733,0.0468177171938265,0.0455535449196528,0.0453079343063848,0.0454524111377189,0.0453007104648181,0.0433394374794572,0.0429421261932883,0.0451959647621008,0.0508197254217821,0.0549625985602884,0.0542582740075345,0.0511556340546339,0.0444988640509136,0.0385500305207306,2014,1,23,4,0,15.8,20.7
24/01/2014,0.033982269801953,0.031124802886005,0.0300308430807957,0.0295881369388883,0.0298405892016289,0.0308138109681361,0.033861531763251,0.0396569576209484,0.0433230035233555,0.0458621610645436,0.0462536450082139,0.0449365027678281,0.0447608838024433,0.04537555018129,0.0449328440393826,0.0433595908078107,0.0429315195796853,0.0453316454399438,0.0509660872460385,0.0548626330405131,0.0532052290546943,0.0503660557809739,0.044921867854046,0.0397118385476312,2014,1,24,5,0,15.8,20.8
25/01/2014,0.0353264670588149,0.0323743125750002,0.0308798303799519,0.0302098900856198,0.030268785935671,0.0308577444361827,0.0328712463098069,0.0353816819182378,0.0403215713412794,0.045338761567513,0.04714244697533,0.0461080886088064,0.0457915234147814,0.0468995015938689,0.0463547149808957,0.0435093092252987,0.0429645226123254,0.0450626872703982,0.0505436823157848,0.0539485986468679,0.0530173080179338,0.0500209816465807,0.0447682080201424,0.0400381350629081,2014,1,25,6,0,15.2,21.6
26/01/2014,0.0366474975975106,0.0336234116875391,0.0321361563219794,0.0313086321826807,0.0312895648061992,0.0316937931876077,0.0329484265600927,0.0347827081776164,0.0388554997940723,0.0431799807800845,0.0456053510685358,0.0461087298076483,0.046204066690056,0.0471498085635401,0.0456472992967952,0.0424325396220083,0.0416736580380432,0.0438282715804567,0.0495789923272877,0.054563204539561,0.0544449868053755,0.0512683618835517,0.0454146773037204,0.0396143813780374,2014,1,26,7,0,15.9,21
27/01/2014,0.0333108858271299,0.0312432884989899,0.0297981544509765,0.0292157326684018,0.0294887428789837,0.0303842163696922,0.0332526436488725,0.0393353111406367,0.0431792949056295,0.0450102833845986,0.0459203174198715,0.0449192799810713,0.0456727881622773,0.0460695630016563,0.0456545874815718,0.0434850663414812,0.0425095098556686,0.0446571901789127,0.0504486467793896,0.0552026645796553,0.0550024570918952,0.051857379465992,0.0452177711446408,0.0391642247420053,2014,1,27,1,0,16.2,22.3
28/01/2014,0.0338094442790441,0.0309266372818833,0.0297466470122646,0.0293763116045689,0.0295578485691257,0.0305708248313522,0.0338856898041579,0.0399490244203525,0.0435942866686515,0.0464298940550275,0.0468365368556345,0.045714638414674,0.0451518738245482,0.0452862111783201,0.0445927399737134,0.0428899232461714,0.0422109749987292,0.0448940913348776,0.0504418609717311,0.0552961594039778,0.0543594286668651,0.0512043162228693,0.0445782170165489,0.0386964193649111,2014,1,28,2,0,15.7,21
29/01/2014,0.0337600813356936,0.0308325732147428,0.0294625570990269,0.028788364957872,0.0291236583756656,0.0297798239889822,0.0327974647491248,0.0395249649384034,0.0429860582833698,0.045412428930414,0.0459712512934034,0.044871633095263,0.0460000937379448,0.0467572079071562,0.0466851017958027,0.0445435502886047,0.0428742938107719,0.0456323525700421,0.0511268382551763,0.0552909661858391,0.0543499814326763,0.0506473326146758,0.0443921274547624,0.0383892936845862,2014,1,29,3,0,14.3,20.7
30/01/2014,0.0346245811842492,0.0318058256759621,0.0302848876774273,0.0295076846415012,0.0298460840494881,0.0307831901023751,0.0342229643044405,0.0409649217404886,0.0428726019195799,0.0455946718827279,0.0455426104353453,0.0438506133954104,0.0439919230383061,0.0441778567789583,0.0441034832826974,0.0421548976806625,0.0421623350302886,0.0446835965535322,0.0503099515456672,0.0561445523273326,0.0552743824210804,0.051994511235976,0.0455426104353453,0.0395592626611581,2014,1,30,4,0,14.2,20.2
31/01/2014,0.0334376158778274,0.0307663506989571,0.0294775192514697,0.0289411061629904,0.0290779095009918,0.0300643335697391,0.0332540113978781,0.0381717313902459,0.0412318060560678,0.0459767218320127,0.0473015541579215,0.0462971296499635,0.0463259303527006,0.0462503285080156,0.0456743144532727,0.0444106836206804,0.0442594799313103,0.0465743364138085,0.0509700436690655,0.0545521310719982,0.0530760950567194,0.0499980199516868,0.0445438868708397,0.0393669605538375,2014,1,31,5,0,14.3,20.1
01/02/2014,0.0357014251613933,0.0329840035935302,0.0311204166713071,0.030507883121174,0.0305635679893679,0.0313060328986201,0.0330879486808255,0.0356680142404769,0.0402230364587394,0.0457284137608446,0.047866712699491,0.0465896730555772,0.0468755220456393,0.0477998908576583,0.0463929198546254,0.0441172649077673,0.0422388286873592,0.0439130870577229,0.0484829585741704,0.0536282403952883,0.0525405293032338,0.0495112724734847,0.0440949909604897,0.0390573665512134,2014,2,1,6,0,15.2,21.4
02/02/2014,0.036053234427839,0.0330961990992535,0.0312806807025199,0.0304196730508501,0.0305287599931431,0.0310547148934844,0.0325663482366875,0.0345961445557824,0.0384219794604871,0.043198429148031,0.0452749770138229,0.0455165266717574,0.0460658573454472,0.0474761956708068,0.0463541585500787,0.044180211628668,0.0435023142015615,0.0453918558805654,0.0495683273854977,0.0546369742398978,0.054461655939784,0.0511812557465443,0.0457152207452197,0.0394583054122707,2014,2,2,7,0,14.1,20.9
03/02/2014,0.0332098770046081,0.0306124355778466,0.0291660904956068,0.0285718556943764,0.0288596297805069,0.0295921456361115,0.0331239185113484,0.0388719255823688,0.0434650989830736,0.0464250610118436,0.0469632359261654,0.044967503952222,0.044511550205366,0.0452478033867646,0.0451730568708866,0.0438500435398455,0.0430427811683628,0.0455953746855975,0.0501735987831267,0.0556861543291313,0.0554245415235582,0.0524421555400249,0.0455206281697194,0.0395035336415381,2014,2,3,1,0,13,21.8
04/02/2014,0.0338920625098984,0.0310928919483332,0.0299990055578268,0.0293507765856749,0.0295128338287129,0.0304925435252607,0.0334832362831435,0.0399876247196226,0.0440316895572523,0.0464478157261822,0.0463262727939037,0.0451881889734779,0.0446467704569646,0.0455491346511534,0.0451255759477586,0.0431072266481038,0.0425510756549507,0.0447425315551234,0.0491364927129487,0.0549153066749168,0.0545911921888409,0.0518435852955151,0.04501876549212,0.0389674007123152,2014,2,4,2,0,14.3,21.9
05/02/2014,0.0342844011534384,0.0319382361880194,0.0307151170117345,0.0301888051237574,0.029973832662471,0.0308781995685725,0.033847043387373,0.0401553731996056,0.0443584554599299,0.046541537868511,0.046144950741655,0.0445993728734405,0.0446623820431279,0.0445993728734405,0.0443102719772277,0.0427869326394912,0.0424385289953373,0.0446623820431279,0.0494362532523851,0.0547216106626341,0.0539469685176537,0.050789097189791,0.0448328774434585,0.0391879971238167,2014,2,5,3,0,12.5,20.9
06/02/2014,0.0345042680142131,0.0313519895740897,0.029915085267461,0.0295512180270227,0.0296440413026447,0.0307022266447356,0.0341329749117251,0.0403372826543001,0.044436358505768,0.0460626222946656,0.0461405938461881,0.0447036895395594,0.0448893360908034,0.0453274619517393,0.0450527050558982,0.0433076274742044,0.0427172714412484,0.0450675567799977,0.0491369291832666,0.0544686981349947,0.0541976541701785,0.0508745809029106,0.0445217559193403,0.0389560723130446,2014,2,6,4,0,13.6,24.8
07/02/2014,0.0345895231819816,0.0314409368635438,0.0299359051156104,0.0291459506409488,0.0294529471666467,0.0303065472624895,0.033537498502456,0.0401940817060022,0.0439192224751408,0.0465137175032946,0.046270366598778,0.0457649454893974,0.0458360788307176,0.0454953875643944,0.0448402120522343,0.0428185276147119,0.0426612854917935,0.0451097699772373,0.0494526476578411,0.0545929675332455,0.0536195639151791,0.0502837845932671,0.0446230681682042,0.0395950640948844,2014,2,7,5,0,14.3,21.9
08/02/2014,0.0356933170201402,0.0327349724809564,0.0311743605089413,0.0304092060954776,0.0303864787366619,0.0309887537452793,0.0330190644661533,0.0358296811730347,0.0408486395781802,0.0457766885480627,0.0471213906113281,0.0458903253421414,0.0457236580441593,0.046212296258698,0.0451706256463093,0.0429433444823655,0.0428675866196463,0.0455266876010894,0.0492691260194167,0.0541062655540362,0.0529698976132485,0.0499395831044815,0.0450001704551911,0.0403978802950011,2014,2,8,6,0,12.4,21.9
09/02/2014,0.0363290272409671,0.0333306250991407,0.0318836542590851,0.0309589857276058,0.031063446189321,0.0315741417799289,0.0331565243296153,0.0347698581272174,0.0389830967497321,0.043923689698264,0.0459819476846532,0.0455408924018555,0.0458155847271067,0.046457823121356,0.0461715240781364,0.0428403960212171,0.0421014349772315,0.0448135380758383,0.0490654657582475,0.0544780652374928,0.0543929493057248,0.0513365135740566,0.0454673831880559,0.0395634326481501,2014,2,9,7,0,17.2,21.9
10/02/2014,0.0333929303087868,0.0311878422170075,0.0298543598912355,0.0294222818191977,0.0295675494468656,0.0303981822922487,0.0335977949119082,0.0397288337616866,0.0437143814951391,0.0464334935002049,0.046526613774351,0.0452303795582374,0.0450664878757403,0.0459678921294744,0.0450851119305695,0.0428762990278243,0.0423771743584013,0.0447461541326778,0.0487019033784036,0.0550154579655083,0.0550713301299959,0.0517003762059076,0.0452341043692033,0.0391030655194249,2014,2,10,1,0,14.8,21.8
11/02/2014,0.0342916224972752,0.0312458007972886,0.0299543126745002,0.0295399913403109,0.029696761574869,0.0308426773369963,0.0342356331277901,0.0401406452961464,0.0434776117174552,0.0454447048986966,0.045605207757887,0.0441980082714962,0.044440628872598,0.0449072069516401,0.0445862012332592,0.0426079101781208,0.0421749257207698,0.0446795168490676,0.0490466876689013,0.0562730489571047,0.055821401376592,0.0521559639876375,0.0453625871567852,0.039270943756812,2014,2,11,2,0,12.1,21.5
12/02/2014,0.0339073265814793,0.0312826932042185,0.0300382866099648,0.029300452611602,0.0294619685117411,0.0303246102511205,0.0335475866220785,0.0395603830863486,0.0438882750468947,0.0463660757876653,0.0470194810200463,0.0454447009936899,0.0450482528751666,0.0450739485865523,0.0451693898002709,0.0436716969080717,0.0429191796460599,0.0448830661591152,0.0485905902304905,0.0548970519677409,0.0544749081378318,0.0512299068714003,0.0450078739001318,0.0388922945903186,2014,2,12,3,0,13.8,22.4
13/02/2014,0.0344982161163144,0.0315844781910574,0.030643851572059,0.0300412626442631,0.0299163356714274,0.0310002608769139,0.0342263162342601,0.0399729569847038,0.044238845674771,0.0467778026815207,0.046652875708685,0.0453999316575972,0.0451831466164999,0.0454403492076323,0.0429087408463435,0.0417697007999001,0.0422326654639384,0.0448598062162192,0.0488537950242322,0.0548833586249214,0.0543652791199262,0.0509628562715177,0.0444997225886339,0.0390874452066623,2014,2,13,4,0,14.8,23.9
14/02/2014,0.0344062566305469,0.0314320492251799,0.0301999307631317,0.0295485086155232,0.0297718533518461,0.0307806270775714,0.0341419653592314,0.0396548579341356,0.043954244108352,0.0463403103747352,0.0464892068656172,0.0452086970440324,0.0449071816499965,0.0452347539299367,0.0448811247640921,0.0430087513912516,0.0430831996366926,0.0455176572626125,0.0494634142709842,0.0548571896531828,0.0531858265430329,0.049984551989071,0.044415823230086,0.039532018329158,2014,2,14,5,0,13.5,22.3
16/02/2014,0.0363259605257132,0.0334027873181603,0.0317961868999099,0.0307391125154554,0.030533040252782,0.0311398085817649,0.0322922867915312,0.0339904748820809,0.0383523377753354,0.0431874036421364,0.0458663430568912,0.0461868999099388,0.0463891560195998,0.0469844758895453,0.0454007723893697,0.0432217490192487,0.0425806353131535,0.0449695470989605,0.0490642792813421,0.0549144418494604,0.0553876448230068,0.051987452488895,0.045824365373754,0.0394628383019646,2014,2,16,7,0,11.4,18.6
17/02/2014,0.0327696172473956,0.0299715487472037,0.0287154947115419,0.0281399541015413,0.0281616726151262,0.0290629909289008,0.032476417313999,0.0386480949243834,0.0435202814719361,0.046484858576279,0.046296631458543,0.0467454807392982,0.0453192983472211,0.0460577278091087,0.0462459549268448,0.0447111799668431,0.0435492394900493,0.0452324242928814,0.0496521418074147,0.0560916810853465,0.0562473304327052,0.0522692226943988,0.0450333379183529,0.0385974183926852,2014,2,17,1,0,13.3,19.5
18/02/2014,0.0342686029295022,0.0311965764628126,0.0296679479084743,0.0291953284520605,0.0289922497793827,0.0300076431427717,0.0334784422758104,0.0397221883757768,0.0425062123612142,0.0440237638970428,0.046265013975505,0.0443080740387917,0.0448139245507346,0.0448213092297411,0.044836078587754,0.0428385229165051,0.0429751394781247,0.0450871576739738,0.0492890400286526,0.0560792523750974,0.056263869350259,0.0532915360501567,0.0462317829199759,0.0398403432398802,2014,2,18,2,0,14,20.4
19/02/2014,0.0340504013004906,0.0313094569868566,0.0300337515217344,0.0296145911546228,0.0296947783552876,0.030660669636023,0.0336895588974989,0.0398712630942054,0.0430751062480409,0.0460529672909119,0.0457322184882526,0.0446934297523673,0.0440920257473812,0.0454916568862581,0.0450797862646615,0.0429730498108311,0.0421383739493654,0.044172212948046,0.0483492371281319,0.0557556185713557,0.0557920672989306,0.0526137382543975,0.0458196954344324,0.0392443449799167,2014,2,19,3,0,14,21.6
20/02/2014,0.0342838365767279,0.0313483515279857,0.0301763481689729,0.02959217203987,0.0296907517616561,0.0306984555843587,0.0338274489758662,0.0401182956661433,0.0425280221986929,0.0453576253240352,0.0461864252072,0.0445799408521669,0.0443499215013327,0.0448428201102632,0.044919493227208,0.0428712256745409,0.0423637226623827,0.0448939355215598,0.0486618715542736,0.055456570155902,0.0556938917083501,0.0522034393369601,0.0458176640257038,0.0395377706378473,2014,2,20,4,0,15.7,21.2
21/02/2014,0.0341835525323411,0.0312493266005359,0.02977682643892,0.0291267714895237,0.0291950093018913,0.030114424036949,0.0334760341620038,0.0393768091998937,0.0440277548323146,0.0465597368175321,0.0474791515525898,0.0463657977718558,0.0465345965708703,0.0460928465223856,0.0453134988758718,0.0431765779096244,0.0425911693087869,0.0451231512940044,0.0488331334085146,0.054069487641773,0.0534230241561856,0.0500362737844691,0.0446526695350491,0.0392223762561145,2014,2,21,5,0,15.8,22.2
22/02/2014,0.0362529532738884,0.0330393433934377,0.0313746860105329,0.0305236952407968,0.0304341172650351,0.0311059520832478,0.0330692027186916,0.0354280894137495,0.040974459079661,0.0462334327400037,0.0478868928759382,0.0469239296365,0.0460356147101966,0.0470321696905454,0.0458639235899867,0.0425383412398338,0.0422472128186083,0.0443746897429485,0.047662947936534,0.0530152319882952,0.0526121310973675,0.0502271174927125,0.045050256976818,0.040093608984671,2014,2,22,6,0,13.1,21.5
23/02/2014,0.0369781358509054,0.033579724627594,0.0320982661881413,0.0312856026347408,0.0310717438048985,0.0316044467083238,0.0331014585172195,0.0347889991017929,0.0393655780604171,0.0437360748739205,0.0454780522515446,0.0455247123598739,0.0461196287410714,0.0464190311028505,0.0451708732050439,0.0420485342893471,0.0413369676373265,0.043425007485059,0.0476477472888533,0.0546662052500398,0.0553466651631743,0.0522826513828889,0.0464501378417367,0.040473755633236,2014,2,23,7,0,10,24.2
24/02/2014,0.0336804802464461,0.0307984133927882,0.0295742702011197,0.0292103357387318,0.0292691534296228,0.030320519654299,0.033095979443217,0.0390953839140968,0.0436022894786179,0.0457638396188614,0.0466203722424612,0.0456241476029953,0.0460064625937866,0.0460064625937866,0.0452455087178846,0.0430141125697082,0.0423671179699074,0.0453153547258177,0.049094391365563,0.0550754153080393,0.0552298117466281,0.052068360861238,0.0451278733361027,0.0387939432482805,2014,2,24,1,0,12.8,21.7
25/02/2014,0.0341838872593344,0.0314271221577752,0.0303133890567453,0.0297216034816105,0.0298576038932875,0.0308573907034529,0.034025832726845,0.0394915790015364,0.0439428357188541,0.0461004638716744,0.0462144101625389,0.0447073785736865,0.0448838115401863,0.0450712715670923,0.0439795925868749,0.0422740739107102,0.0418807754228878,0.0450675958802902,0.0495556094656287,0.055344816178903,0.0554587624697675,0.0521543200346985,0.0448874872269884,0.0385983871086312,2014,2,25,2,0,13.6,21.6
26/02/2014,0.0347846101302288,0.0320003563844795,0.0306602022481921,0.0300105430408506,0.0301144885140252,0.030983175682699,0.0340347177880403,0.0394547317464324,0.0436608110716778,0.0459995842181073,0.0466975038237085,0.0450677872978632,0.0447485262016839,0.0446928411267689,0.0444738131654366,0.0425805206183271,0.0421795880789392,0.0446668547584753,0.0482269872147068,0.0547866890396923,0.0548386617762797,0.0515124066346911,0.0448710333664969,0.0389535660721976,2014,2,26,3,0,15.1,22.8
27/02/2014,0.0344292077975635,0.0317802356210595,0.0305096206359762,0.0298928893859066,0.0301009433015927,0.0308439930004718,0.0338570595294266,0.0394447932649975,0.0435464276028102,0.0457681462024588,0.0458721731603018,0.0446164191691961,0.0447464528665,0.0450919709764788,0.0447984663454215,0.0429036896132798,0.0426547679641553,0.0451959979343218,0.0484468403669179,0.0546996035829857,0.0547850542983567,0.0516753913085477,0.0450585337400292,0.0392813223312441,2014,2,27,4,0,14.7,23.8
